993,.net-intermediate+.net-beginner,2/15/2016 12:00:00 AM,.net-intermediate,26,AMT,Asset management,7/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,25,0,850
1460,.net-intermediate+.net-beginner,3/11/2016 12:00:00 AM,.net-intermediate,829,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,828,0,885
1045,.net-intermediate+.net-beginner,4/8/2016 12:00:00 AM,.net-beginner,362,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,361,0,870
520,.net-intermediate+.net-beginner,4/15/2016 12:00:00 AM,.net-beginner,363,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,362,0,870
545,.net-expert+.net-intermediate+.net-beginner,5/20/2016 12:00:00 AM,.net-expert,143,MFR,Multi-facility reporting,7/10/2016 12:00:00 AM,12/31/2016 12:00:00 AM,142,0,800
491,.net-intermediate+.net-beginner,4/22/2016 12:00:00 AM,.net-beginner,364,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,363,0,870
1866,.net-intermediate+.net-beginner,4/29/2016 12:00:00 AM,.net-beginner,365,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,364,0,870
1219,.net-intermediate+.net-beginner,4/29/2016 12:00:00 AM,.net-beginner,366,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,365,0,870
1335,.net-intermediate+.net-beginner,4/30/2016 12:00:00 AM,.net-beginner,367,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,366,0,870
431,.net-expert+.net-intermediate+.net-beginner,5/20/2016 12:00:00 AM,.net-expert,146,MFR,Multi-facility reporting,7/10/2016 12:00:00 AM,2/10/2018 12:00:00 AM,145,0,800
249,.net-expert+.net-intermediate+.net-beginner,6/1/2016 12:00:00 AM,.net-expert,148,MFR,Multi-facility reporting,7/10/2016 12:00:00 AM,2/10/2018 12:00:00 AM,147,0,800
543,.net-expert+.net-intermediate+.net-beginner,6/1/2016 12:00:00 AM,.net-expert,180,INF,Informatics,1/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,179,0,800
3883,.net-beginner+ sharepoint-beginner,5/16/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,434,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,433,0,860
2047,.net-beginner+ sharepoint-beginner,5/20/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,950,WPE,Web performance metrics,6/1/2017 12:00:00 AM,11/1/2017 12:00:00 AM,949,0,870
3097,.net-beginner+ sharepoint-beginner,5/20/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,431,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,430,0,900
522,.net-expert+.net-intermediate+.net-beginner,6/3/2016 12:00:00 AM,.net-expert,183,INF,Informatics,1/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,182,0,800
787,.net-beginner+ sharepoint-beginner,5/27/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,954,WPE,Web performance metrics,8/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,953,0,870
2256,.net-intermediate+.net-beginner,5/13/2016 12:00:00 AM,.net-intermediate,331,WMS,WMS,7/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,330,0,850
475,.net-beginner+ sharepoint-beginner,12/31/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,955,WPE,Web performance metrics,8/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,954,0,870
383,.net-expert+.net-intermediate+.net-beginner,6/20/2016 12:00:00 AM,.net-expert,184,INF,Informatics,1/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,183,0,800
3570,.net-beginner+ sharepoint-beginner,5/27/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,345,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,344,0,890
432,.net-expert+.net-intermediate+.net-beginner,6/28/2016 12:00:00 AM,.net-expert,239,INF,Informatics,3/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,238,0,800
667,.net-beginner+ sharepoint-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,283,WMS,WMS,7/1/2016 12:00:00 AM,12/1/2016 12:00:00 AM,282,0,890
748,.net-intermediate+.net-beginner,5/20/2016 12:00:00 AM,.net-beginner,656,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,655,0,870
2716,.net-beginner+ sharepoint-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,346,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,345,0,895
2884,.net-beginner+ sharepoint-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,347,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,346,0,895
707,.net-intermediate+.net-beginner,5/20/2016 12:00:00 AM,.net-intermediate,406,CON,CRM online,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,405,0,870
680,.net-intermediate+.net-beginner,5/20/2016 12:00:00 AM,.net-intermediate,407,CON,CRM online,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,406,0,870
1324,.net-intermediate+.net-beginner,5/20/2016 12:00:00 AM,.net-beginner,860,EPF,EFPR,10/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,859,0,900
1753,.net-intermediate+.net-beginner,5/24/2016 12:00:00 AM,.net-intermediate,409,CON,CRM online,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,408,0,870
1424,.net-intermediate+.net-beginner,5/30/2016 12:00:00 AM,.net-intermediate,375,CON,CRM online,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,374,0,870
1311,.net-intermediate+.net-beginner,5/31/2016 12:00:00 AM,.net-intermediate,408,CON,CRM online,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,407,0,870
1385,.net-intermediate+.net-beginner,5/31/2016 12:00:00 AM,.net-intermediate,900,AUT,Automation,10/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,899,0,860
490,.net-intermediate+.net-beginner,6/1/2016 12:00:00 AM,.net-intermediate,405,CON,CRM online,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,404,0,870
1390,.net-intermediate+.net-beginner,6/1/2016 12:00:00 AM,.net-intermediate,968,WPE,Web performance metrics,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,967,0,870
1782,.net-intermediate+.net-beginner,6/1/2016 12:00:00 AM,.net-intermediate,830,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,829,0,860
1420,.net-intermediate+.net-beginner,6/1/2016 12:00:00 AM,.net-intermediate,970,WPE,Web performance metrics,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,969,0,870
1863,.net-intermediate+.net-beginner,6/1/2016 12:00:00 AM,.net-intermediate,332,WMS,WMS,7/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,331,0,895
1727,.net-intermediate+.net-beginner,6/1/2016 12:00:00 AM,.net-beginner,859,EPF,EFPR,10/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,858,0,900
546,.net-intermediate+.net-beginner,6/3/2016 12:00:00 AM,.net-intermediate,973,WPE,Web performance metrics,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,972,0,870
936,.net-intermediate+.net-beginner,6/8/2016 12:00:00 AM,.net-intermediate,974,WPE,Web performance metrics,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,973,0,870
1296,.net-intermediate+.net-beginner,6/8/2016 12:00:00 AM,.net-intermediate,975,WPE,Web performance metrics,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,974,0,870
1859,.net-intermediate+.net-beginner,6/8/2016 12:00:00 AM,.net-intermediate,976,WPE,Web performance metrics,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,975,0,870
1423,.net-intermediate+.net-beginner,6/8/2016 12:00:00 AM,.net-intermediate,977,WPE,Web performance metrics,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,976,0,870
1265,.net-intermediate+.net-beginner,6/8/2016 12:00:00 AM,.net-intermediate,978,WPE,Web performance metrics,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,977,0,870
635,.net-intermediate+.net-beginner,6/17/2016 12:00:00 AM,.net-intermediate,969,WPE,Web performance metrics,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,968,0,870
1563,.net-intermediate+.net-beginner,6/23/2016 12:00:00 AM,.net-intermediate,971,WPE,Web performance metrics,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,970,0,870
569,.net-intermediate+.net-beginner,6/28/2016 12:00:00 AM,.net-intermediate,972,WPE,Web performance metrics,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,971,0,870
1183,.net-intermediate+.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,171,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,170,0,870
1554,.net-intermediate+.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,172,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,171,0,870
2139,.net-intermediate+.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,173,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,172,0,870
876,.net-intermediate+.net-beginner,6/28/2016 12:00:00 AM,.net-intermediate,901,AUT,Automation,10/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,900,0,900
575,.net-intermediate+.net-beginner,7/1/2016 12:00:00 AM,.net-beginner,175,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,174,0,870
860,.net-intermediate+.net-beginner,7/31/2016 12:00:00 AM,.net-beginner,176,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,175,0,870
823,.net-intermediate+.net-beginner,3/31/2017 12:00:00 AM,.net-intermediate,979,WPE,Web performance metrics,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,978,0,870
1155,.net-intermediate+.net-beginner,5/31/2017 12:00:00 AM,.net-intermediate,967,WPE,Web performance metrics,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,966,0,870
3896,.net-beginner,12/13/2015 12:00:00 AM,.net-beginner,862,EPF,EFPR,10/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,861,0,850
3695,.net-beginner,1/29/2016 12:00:00 AM,.net-beginner,444,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,443,0,890
2582,.net-beginner,2/12/2016 12:00:00 AM,.net-beginner,368,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,367,0,870
3817,.net-beginner,2/29/2016 12:00:00 AM,.net-beginner,645,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,644,0,870
2731,.net-beginner,3/31/2016 12:00:00 AM,.net-beginner,646,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,645,0,870
2386,.net-beginner,4/15/2016 12:00:00 AM,.net-beginner,647,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,646,0,870
3503,.net-beginner,4/15/2016 12:00:00 AM,.net-beginner,648,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,647,0,870
2915,.net-beginner,4/16/2016 12:00:00 AM,.net-beginner,22,AMT,Asset management,6/15/2016 12:00:00 AM,9/15/2016 12:00:00 AM,21,0,870
3278,.net-beginner,4/29/2016 12:00:00 AM,.net-beginner,445,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,444,0,860
3360,.net-beginner,4/30/2016 12:00:00 AM,.net-beginner,856,EPF,EFPR,10/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,855,0,895
2694,.net-beginner,4/30/2016 12:00:00 AM,.net-beginner,651,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,650,0,870
2656,.net-beginner,5/10/2016 12:00:00 AM,.net-beginner,652,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,651,0,870
3915,.net-beginner,5/13/2016 12:00:00 AM,.net-beginner,16,AMT,Asset management,6/15/2016 12:00:00 AM,9/15/2016 12:00:00 AM,15,0,850
2818,.net-beginner,5/13/2016 12:00:00 AM,.net-beginner,653,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,652,0,870
2868,.net-beginner,5/13/2016 12:00:00 AM,.net-beginner,361,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,360,0,870
2920,.net-beginner,5/13/2016 12:00:00 AM,.net-beginner,360,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,359,0,870
2347,.net-beginner,5/20/2016 12:00:00 AM,.net-beginner,23,AMT,Asset management,6/15/2016 12:00:00 AM,9/15/2016 12:00:00 AM,22,0,865
3324,.net-beginner,6/1/2016 12:00:00 AM,.net-beginner,446,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,445,0,895
2903,.net-beginner,12/30/2016 12:00:00 AM,.net-beginner,649,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,648,0,870
2509,.net-beginner,6/1/2016 12:00:00 AM,.net-beginner,177,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,176,0,870
2446,.net-beginner,6/1/2016 12:00:00 AM,.net-beginner,369,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,9/30/2019 12:00:00 AM,368,0,870
3407,.net-beginner,6/3/2016 12:00:00 AM,.net-beginner,470,CDD,Clinical data discovery,6/15/2017 12:00:00 AM,9/30/2019 12:00:00 AM,469,0,870
2408,.net-beginner,6/8/2016 12:00:00 AM,.net-beginner,471,CDD,Clinical data discovery,6/15/2017 12:00:00 AM,9/30/2019 12:00:00 AM,470,0,870
2984,.net-beginner,6/10/2016 12:00:00 AM,.net-beginner,472,CDD,Clinical data discovery,6/15/2017 12:00:00 AM,9/30/2019 12:00:00 AM,471,0,870
3474,.net-beginner,6/11/2016 12:00:00 AM,.net-beginner,24,AMT,Asset management,6/15/2016 12:00:00 AM,9/15/2016 12:00:00 AM,23,0,865
3103,.net-beginner,6/13/2016 12:00:00 AM,.net-beginner,25,AMT,Asset management,6/15/2016 12:00:00 AM,9/15/2016 12:00:00 AM,24,0,855
3541,.net-beginner,6/23/2016 12:00:00 AM,.net-beginner,854,EPF,EFPR,10/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,853,0,855
2422,.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,473,CDD,Clinical data discovery,6/15/2017 12:00:00 AM,9/30/2019 12:00:00 AM,472,0,870
3434,.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,855,EPF,EFPR,10/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,854,0,895
2957,.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,475,CDD,Clinical data discovery,6/15/2017 12:00:00 AM,9/30/2019 12:00:00 AM,474,0,870
3020,.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,476,CDD,Clinical data discovery,6/15/2017 12:00:00 AM,9/30/2019 12:00:00 AM,475,0,870
2763,.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,654,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,653,0,870
3800,.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,168,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,167,0,870
3982,.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,169,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,168,0,870
2807,.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,174,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,173,0,870
4689,.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,474,CDD,Clinical data discovery,6/15/2017 12:00:00 AM,9/30/2019 12:00:00 AM,473,0,870
2651,.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,650,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,649,0,870
3231,.net-beginner,6/30/2016 12:00:00 AM,.net-beginner,170,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,169,0,870
2489,.net-beginner,6/30/2016 12:00:00 AM,.net-beginner,655,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,654,0,870
4003,.net-beginner,7/1/2016 12:00:00 AM,.net-beginner,857,EPF,EFPR,10/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,856,0,900
625,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,12/31/2015 12:00:00 AM,.net-expert+ sharepoint-expert,876,WPE,Web performance metrics,9/1/2016 12:00:00 AM,1/1/2018 12:00:00 AM,874,0,800
576,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,4/5/2016 12:00:00 AM,.net-expert+ sharepoint-expert,413,CDM,Customer document management,6/15/2016 12:00:00 AM,7/15/2016 12:00:00 AM,33,0,850
391,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,4/13/2016 12:00:00 AM,.net-expert+ sharepoint-expert,877,WPE,Web performance metrics,9/1/2016 12:00:00 AM,1/1/2018 12:00:00 AM,875,0,800
730,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,4/22/2016 12:00:00 AM,.net-intermediate+ sharepoint-beginner,419,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,417,0,870
303,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,5/2/2016 12:00:00 AM,.net-expert+ sharepoint-expert,879,WPE,Web performance metrics,9/1/2016 12:00:00 AM,1/1/2018 12:00:00 AM,876,0,800
742,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,5/3/2016 12:00:00 AM,.net-expert+ sharepoint-expert,880,WPE,Web performance metrics,9/1/2016 12:00:00 AM,1/1/2018 12:00:00 AM,878,0,800
768,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,5/25/2016 12:00:00 AM,.net-expert+ sharepoint-expert,417,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,285,0,850
469,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,5/27/2016 12:00:00 AM,.net-intermediate+ sharepoint-beginner,418,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,36,0,870
178,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,6/1/2016 12:00:00 AM,.net-expert+ sharepoint-expert,414,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,284,0,850
529,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,6/28/2016 12:00:00 AM,.net-expert+ sharepoint-expert,763,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,416,0,850
695,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,6/28/2016 12:00:00 AM,.net-expert+ sharepoint-expert,286,WMS,WMS,7/1/2016 12:00:00 AM,12/1/2016 12:00:00 AM,412,0,850
831,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,6/28/2016 12:00:00 AM,.net-expert+ sharepoint-expert,287,WMS,WMS,7/1/2016 12:00:00 AM,12/1/2016 12:00:00 AM,413,0,850
670,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,6/28/2016 12:00:00 AM,.net-expert+ sharepoint-expert,285,WMS,WMS,7/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,286,0,850
750,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,7/1/2016 12:00:00 AM,.net-expert+ sharepoint-expert,875,WPE,Web performance metrics,9/1/2016 12:00:00 AM,1/1/2018 12:00:00 AM,769,0,800
678,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,10/30/2016 12:00:00 AM,.net-expert+ sharepoint-expert,34,UID,UI re-design,11/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,879,0,850
673,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,3/4/2017 12:00:00 AM,.net-beginner+ sharepoint-beginner,957,WPE,Web performance metrics,8/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,956,0,870
400,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,5/31/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,765,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,764,0,850
1084,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/1/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,769,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,768,0,850
804,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/17/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,616,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,615,0,870
772,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/19/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,617,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,616,0,870
521,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/25/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,618,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,617,0,870
335,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/25/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,619,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,618,0,870
579,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/25/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,620,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,619,0,870
656,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/25/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,621,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,620,0,870
1185,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,622,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,621,0,870
1520,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,623,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,622,0,870
1613,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,130,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,129,0,870
1534,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,866,AUT,Automation,9/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,865,0,870
1074,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,609,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,2/10/2018 12:00:00 AM,608,0,870
567,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,610,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,2/10/2018 12:00:00 AM,609,0,870
641,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,611,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,2/10/2018 12:00:00 AM,610,0,870
355,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,612,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,2/10/2018 12:00:00 AM,611,0,870
675,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,613,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,2/10/2018 12:00:00 AM,612,0,870
486,.net-expert+ wpf-expert+.net-intermediate+.net-beginner+ wpf-intermediate+ wpf-beginner,5/25/2016 12:00:00 AM,.net-expert+ wpf-expert,152,MFR,Multi-facility reporting,7/10/2016 12:00:00 AM,2/10/2018 12:00:00 AM,369,0,800
574,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,614,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,2/10/2018 12:00:00 AM,613,0,870
790,.net-expert+ wpf-expert+.net-intermediate+.net-beginner+ wpf-intermediate+ wpf-beginner,5/31/2016 12:00:00 AM,.net-expert+ wpf-expert,370,CON,CRM online,6/15/2016 12:00:00 AM,7/15/2016 12:00:00 AM,109,0,800
607,.net-expert+ wpf-expert+.net-intermediate+.net-beginner+ wpf-intermediate+ wpf-beginner,6/1/2016 12:00:00 AM,.net-expert+ wpf-expert,372,CON,CRM online,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,149,0,800
797,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,615,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,2/10/2018 12:00:00 AM,614,0,870
671,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,181,INF,Informatics,1/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,180,0,800
621,.net-expert+ wpf-expert+.net-intermediate+.net-beginner+ wpf-intermediate+ wpf-beginner,6/28/2016 12:00:00 AM,.net-expert+ wpf-expert,110,INF,Informatics,9/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,763,0,800
1689,.net-intermediate+ sharepoint-intermediate+.net-beginner+ sharepoint-beginner,3/31/2016 12:00:00 AM,.net-intermediate+ sharepoint-intermediate,415,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,34,0,850
