431,.net-expert+.net-intermediate+.net-beginner,5/20/2016 12:00:00 AM,.net-expert,210,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,9/30/2019 12:00:00 AM,209,800,866
249,.net-expert+.net-intermediate+.net-beginner,6/1/2016 12:00:00 AM,.net-expert,184,INF,Informatics,1/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,183,800,834
543,.net-expert+.net-intermediate+.net-beginner,6/1/2016 12:00:00 AM,.net-expert,183,INF,Informatics,1/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,182,800,828
3883,.net-beginner+ sharepoint-beginner,5/16/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,430,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,429,860,864
2047,.net-beginner+ sharepoint-beginner,5/20/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,429,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,428,900,904
3097,.net-beginner+ sharepoint-beginner,5/20/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,428,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,427,900,904
522,.net-expert+.net-intermediate+.net-beginner,6/3/2016 12:00:00 AM,.net-expert,180,INF,Informatics,1/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,179,800,828
787,.net-beginner+ sharepoint-beginner,5/27/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,348,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,347,900,904
2256,.net-intermediate+.net-beginner,5/13/2016 12:00:00 AM,.net-intermediate,900,AUT,Automation,10/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,899,850,858
475,.net-beginner+ sharepoint-beginner,12/31/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,963,WPE,Web performance metrics,8/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,962,870,900
383,.net-expert+.net-intermediate+.net-beginner,6/20/2016 12:00:00 AM,.net-expert,148,MFR,Multi-facility reporting,7/10/2016 12:00:00 AM,2/10/2018 12:00:00 AM,147,800,832
3570,.net-beginner+ sharepoint-beginner,5/27/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,347,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,346,890,894
432,.net-expert+.net-intermediate+.net-beginner,6/28/2016 12:00:00 AM,.net-expert,146,MFR,Multi-facility reporting,7/10/2016 12:00:00 AM,2/10/2018 12:00:00 AM,145,800,832
667,.net-beginner+ sharepoint-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,282,WMS,WMS,7/1/2016 12:00:00 AM,12/1/2016 12:00:00 AM,281,890,898
748,.net-intermediate+.net-beginner,5/20/2016 12:00:00 AM,.net-intermediate,968,WPE,Web performance metrics,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,967,870,900
2716,.net-beginner+ sharepoint-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,346,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,345,895,899
2884,.net-beginner+ sharepoint-beginner,6/1/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,345,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,344,895,899
707,.net-intermediate+.net-beginner,5/20/2016 12:00:00 AM,.net-intermediate,967,WPE,Web performance metrics,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,966,870,900
680,.net-intermediate+.net-beginner,5/20/2016 12:00:00 AM,.net-intermediate,901,AUT,Automation,10/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,900,900,908
1324,.net-intermediate+.net-beginner,5/20/2016 12:00:00 AM,.net-intermediate,830,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,829,890,940
1753,.net-intermediate+.net-beginner,5/24/2016 12:00:00 AM,.net-beginner,856,EPF,EFPR,10/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,855,900,910
1424,.net-intermediate+.net-beginner,5/30/2016 12:00:00 AM,.net-beginner,855,EPF,EFPR,10/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,854,900,910
1311,.net-intermediate+.net-beginner,5/31/2016 12:00:00 AM,.net-beginner,645,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,644,870,890
1385,.net-intermediate+.net-beginner,5/31/2016 12:00:00 AM,.net-intermediate,829,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,828,855,905
490,.net-intermediate+.net-beginner,6/1/2016 12:00:00 AM,.net-beginner,476,CDD,Clinical data discovery,6/15/2017 12:00:00 AM,9/30/2019 12:00:00 AM,475,870,936
1390,.net-intermediate+.net-beginner,6/1/2016 12:00:00 AM,.net-beginner,475,CDD,Clinical data discovery,6/15/2017 12:00:00 AM,9/30/2019 12:00:00 AM,474,870,936
1782,.net-intermediate+.net-beginner,6/1/2016 12:00:00 AM,.net-intermediate,899,AUT,Automation,10/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,898,865,873
1420,.net-intermediate+.net-beginner,6/1/2016 12:00:00 AM,.net-beginner,474,CDD,Clinical data discovery,6/15/2017 12:00:00 AM,9/30/2019 12:00:00 AM,473,870,936
1863,.net-intermediate+.net-beginner,6/1/2016 12:00:00 AM,.net-beginner,473,CDD,Clinical data discovery,6/15/2017 12:00:00 AM,9/30/2019 12:00:00 AM,472,870,936
1727,.net-intermediate+.net-beginner,6/1/2016 12:00:00 AM,.net-intermediate,409,CON,CRM online,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,408,870,874
546,.net-intermediate+.net-beginner,6/3/2016 12:00:00 AM,.net-intermediate,408,CON,CRM online,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,407,870,874
936,.net-intermediate+.net-beginner,6/8/2016 12:00:00 AM,.net-intermediate,407,CON,CRM online,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,406,870,874
1296,.net-intermediate+.net-beginner,6/8/2016 12:00:00 AM,.net-intermediate,406,CON,CRM online,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,405,870,874
1859,.net-intermediate+.net-beginner,6/8/2016 12:00:00 AM,.net-intermediate,405,CON,CRM online,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,404,870,874
1423,.net-intermediate+.net-beginner,6/8/2016 12:00:00 AM,.net-intermediate,375,CON,CRM online,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,374,870,874
1265,.net-intermediate+.net-beginner,6/8/2016 12:00:00 AM,.net-beginner,369,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,9/30/2019 12:00:00 AM,368,870,936
635,.net-intermediate+.net-beginner,6/17/2016 12:00:00 AM,.net-beginner,472,CDD,Clinical data discovery,6/15/2017 12:00:00 AM,9/30/2019 12:00:00 AM,471,870,936
1563,.net-intermediate+.net-beginner,6/23/2016 12:00:00 AM,.net-beginner,471,CDD,Clinical data discovery,6/15/2017 12:00:00 AM,9/30/2019 12:00:00 AM,470,870,936
569,.net-intermediate+.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,470,CDD,Clinical data discovery,6/15/2017 12:00:00 AM,9/30/2019 12:00:00 AM,469,870,936
1183,.net-intermediate+.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,174,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,173,870,898
1554,.net-intermediate+.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,169,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,168,870,898
2139,.net-intermediate+.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,168,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,167,870,898
876,.net-intermediate+.net-beginner,6/28/2016 12:00:00 AM,.net-intermediate,26,AMT,Asset management,7/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,25,850,854
575,.net-intermediate+.net-beginner,7/1/2016 12:00:00 AM,.net-intermediate,975,WPE,Web performance metrics,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,974,870,900
860,.net-intermediate+.net-beginner,7/31/2016 12:00:00 AM,.net-intermediate,974,WPE,Web performance metrics,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,973,870,900
823,.net-intermediate+.net-beginner,3/31/2017 12:00:00 AM,.net-intermediate,973,WPE,Web performance metrics,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,972,870,900
1155,.net-intermediate+.net-beginner,5/31/2017 12:00:00 AM,.net-intermediate,972,WPE,Web performance metrics,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,971,870,900
3896,.net-beginner,12/13/2015 12:00:00 AM,.net-beginner,862,EPF,EFPR,10/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,861,850,860
3695,.net-beginner,1/29/2016 12:00:00 AM,.net-beginner,861,EPF,EFPR,10/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,860,890,900
2582,.net-beginner,2/12/2016 12:00:00 AM,.net-beginner,653,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,652,870,890
3817,.net-beginner,2/29/2016 12:00:00 AM,.net-beginner,368,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,367,870,874
2731,.net-beginner,3/31/2016 12:00:00 AM,.net-beginner,367,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,366,870,874
2386,.net-beginner,4/15/2016 12:00:00 AM,.net-beginner,366,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,365,870,874
3503,.net-beginner,4/15/2016 12:00:00 AM,.net-beginner,365,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,364,870,874
2915,.net-beginner,4/16/2016 12:00:00 AM,.net-beginner,860,EPF,EFPR,10/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,859,870,880
3278,.net-beginner,4/29/2016 12:00:00 AM,.net-beginner,859,EPF,EFPR,10/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,858,865,875
3360,.net-beginner,4/30/2016 12:00:00 AM,.net-beginner,858,EPF,EFPR,10/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,857,895,905
2694,.net-beginner,4/30/2016 12:00:00 AM,.net-beginner,364,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,363,870,874
2656,.net-beginner,5/10/2016 12:00:00 AM,.net-beginner,363,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,362,870,874
3915,.net-beginner,5/13/2016 12:00:00 AM,.net-beginner,446,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,445,850,854
2818,.net-beginner,5/13/2016 12:00:00 AM,.net-beginner,362,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,361,870,874
2868,.net-beginner,5/13/2016 12:00:00 AM,.net-beginner,361,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,360,870,874
2920,.net-beginner,5/13/2016 12:00:00 AM,.net-beginner,360,CDD,Clinical data discovery,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,359,870,874
2347,.net-beginner,5/20/2016 12:00:00 AM,.net-beginner,445,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,444,860,864
3324,.net-beginner,6/1/2016 12:00:00 AM,.net-beginner,444,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,443,895,899
2903,.net-beginner,12/30/2016 12:00:00 AM,.net-beginner,651,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,650,870,890
2509,.net-beginner,6/1/2016 12:00:00 AM,.net-beginner,173,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,172,870,898
2446,.net-beginner,6/1/2016 12:00:00 AM,.net-beginner,172,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,171,870,898
3407,.net-beginner,6/3/2016 12:00:00 AM,.net-beginner,171,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,170,870,898
2408,.net-beginner,6/8/2016 12:00:00 AM,.net-beginner,170,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,169,870,898
2984,.net-beginner,6/10/2016 12:00:00 AM,.net-beginner,23,AMT,Asset management,6/15/2016 12:00:00 AM,9/15/2016 12:00:00 AM,22,900,904
3474,.net-beginner,6/11/2016 12:00:00 AM,.net-beginner,25,AMT,Asset management,6/15/2016 12:00:00 AM,9/15/2016 12:00:00 AM,24,865,869
3103,.net-beginner,6/13/2016 12:00:00 AM,.net-beginner,24,AMT,Asset management,6/15/2016 12:00:00 AM,9/15/2016 12:00:00 AM,23,855,859
3541,.net-beginner,6/23/2016 12:00:00 AM,.net-beginner,857,EPF,EFPR,10/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,856,855,865
2422,.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,652,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,651,870,890
3434,.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,854,EPF,EFPR,10/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,853,895,905
2957,.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,654,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,653,870,890
3020,.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,655,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,654,870,890
2763,.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,656,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,655,870,890
3800,.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,650,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,649,870,890
3982,.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,649,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,648,870,890
2807,.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,648,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,647,870,890
4689,.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,647,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,646,870,890
2651,.net-beginner,6/28/2016 12:00:00 AM,.net-beginner,646,MFR,Multi-facility reporting,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,645,870,890
3231,.net-beginner,6/30/2016 12:00:00 AM,.net-beginner,175,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,174,870,898
2489,.net-beginner,6/30/2016 12:00:00 AM,.net-beginner,177,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,176,870,898
4003,.net-beginner,7/1/2016 12:00:00 AM,.net-beginner,176,INF,Informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,175,870,898
625,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,12/31/2015 12:00:00 AM,.net-expert+ sharepoint-expert,763,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,416,850,900
576,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,4/5/2016 12:00:00 AM,.net-expert+ sharepoint-expert,880,WPE,Web performance metrics,9/1/2016 12:00:00 AM,1/1/2018 12:00:00 AM,878,800,830
391,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,4/13/2016 12:00:00 AM,.net-expert+ sharepoint-expert,879,WPE,Web performance metrics,9/1/2016 12:00:00 AM,1/1/2018 12:00:00 AM,876,800,830
730,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,4/22/2016 12:00:00 AM,.net-intermediate+ sharepoint-beginner,419,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,417,870,874
303,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,5/2/2016 12:00:00 AM,.net-expert+ sharepoint-expert,877,WPE,Web performance metrics,9/1/2016 12:00:00 AM,1/1/2018 12:00:00 AM,875,800,830
742,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,5/3/2016 12:00:00 AM,.net-expert+ sharepoint-expert,414,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,284,850,854
768,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,5/25/2016 12:00:00 AM,.net-expert+ sharepoint-expert,417,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,285,850,854
469,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,5/27/2016 12:00:00 AM,.net-intermediate+ sharepoint-beginner,418,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,36,870,874
178,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,6/1/2016 12:00:00 AM,.net-expert+ sharepoint-expert,413,CDM,Customer document management,6/15/2016 12:00:00 AM,7/15/2016 12:00:00 AM,33,850,850
529,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,6/28/2016 12:00:00 AM,.net-expert+ sharepoint-expert,876,WPE,Web performance metrics,9/1/2016 12:00:00 AM,1/1/2018 12:00:00 AM,874,800,830
695,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,6/28/2016 12:00:00 AM,.net-expert+ sharepoint-expert,285,WMS,WMS,7/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,286,850,878
831,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,6/28/2016 12:00:00 AM,.net-expert+ sharepoint-expert,287,WMS,WMS,7/1/2016 12:00:00 AM,12/1/2016 12:00:00 AM,413,850,858
670,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,6/28/2016 12:00:00 AM,.net-expert+ sharepoint-expert,286,WMS,WMS,7/1/2016 12:00:00 AM,12/1/2016 12:00:00 AM,412,850,858
750,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,7/1/2016 12:00:00 AM,.net-expert+ sharepoint-expert,875,WPE,Web performance metrics,9/1/2016 12:00:00 AM,1/1/2018 12:00:00 AM,769,800,830
678,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,10/30/2016 12:00:00 AM,.net-expert+ sharepoint-expert,34,UID,UI re-design,11/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,879,850,864
673,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,3/4/2017 12:00:00 AM,.net-beginner+ sharepoint-beginner,335,WMS,WMS,7/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,334,900,928
400,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,5/31/2016 12:00:00 AM,.net-beginner+ wpf-beginner,235,INF,Informatics,3/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,234,870,904
1084,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/1/2016 12:00:00 AM,.net-beginner+ wpf-beginner,115,INF,Informatics,10/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,114,870,898
804,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/17/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,893,AUT,Automation,10/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,892,850,858
772,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/19/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,865,AUT,Automation,9/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,864,850,858
521,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/25/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,769,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,768,850,900
335,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/25/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,765,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,764,850,900
579,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/25/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,623,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,622,870,888
656,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/25/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,622,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,621,870,888
1185,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,621,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,620,870,888
1520,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,620,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,619,870,888
1613,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,619,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,618,870,888
1534,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,866,AUT,Automation,9/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,865,870,878
1074,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,618,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,617,870,888
567,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,617,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,616,870,888
641,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,616,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,615,870,888
355,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,615,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,2/10/2018 12:00:00 AM,614,870,902
675,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,614,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,2/10/2018 12:00:00 AM,613,870,902
486,.net-expert+ wpf-expert+.net-intermediate+.net-beginner+ wpf-intermediate+ wpf-beginner,5/25/2016 12:00:00 AM,.net-expert+ wpf-expert,150,MFR,Multi-facility reporting,7/10/2016 12:00:00 AM,2/10/2018 12:00:00 AM,151,800,832
574,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,613,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,2/10/2018 12:00:00 AM,612,870,902
790,.net-expert+ wpf-expert+.net-intermediate+.net-beginner+ wpf-intermediate+ wpf-beginner,5/31/2016 12:00:00 AM,.net-expert+ wpf-expert,372,CON,CRM online,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,149,800,804
607,.net-expert+ wpf-expert+.net-intermediate+.net-beginner+ wpf-intermediate+ wpf-beginner,6/1/2016 12:00:00 AM,.net-expert+ wpf-expert,370,CON,CRM online,6/15/2016 12:00:00 AM,7/15/2016 12:00:00 AM,109,800,800
797,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,612,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,2/10/2018 12:00:00 AM,611,870,902
671,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,6/28/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,611,MFR,Multi-facility reporting,12/1/2016 12:00:00 AM,2/10/2018 12:00:00 AM,610,870,902
621,.net-expert+ wpf-expert+.net-intermediate+.net-beginner+ wpf-intermediate+ wpf-beginner,6/28/2016 12:00:00 AM,.net-expert+ wpf-expert,110,INF,Informatics,9/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,763,800,828
1689,.net-intermediate+ sharepoint-intermediate+.net-beginner+ sharepoint-beginner,3/31/2016 12:00:00 AM,.net-intermediate+ sharepoint-intermediate,326,WMS,WMS,1/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,921,850,878
1769,.net-intermediate+ sharepoint-intermediate+.net-beginner+ sharepoint-beginner,3/31/2016 12:00:00 AM,.net-intermediate+ sharepoint-intermediate,325,WMS,WMS,1/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,920,850,878
1801,.net-intermediate+ sharepoint-intermediate+.net-beginner+ sharepoint-beginner,4/12/2016 12:00:00 AM,.net-intermediate+ sharepoint-beginner,420,CDM,Customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,418,890,894
1369,.net-intermediate+ sharepoint-intermediate+.net-beginner+ sharepoint-beginner,4/15/2016 12:00:00 AM,.net-intermediate+ sharepoint-intermediate,926,WPE,Web performance metrics,12/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,919,870,888
984,.net-intermediate+ sharepoint-intermediate+.net-beginner+ sharepoint-beginner,4/20/2016 12:00:00 AM,.net-intermediate+ sharepoint-intermediate,925,WPE,Web performance metrics,12/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,918,870,888
868,.net-intermediate+ sharepoint-intermediate+.net-beginner+ sharepoint-beginner,4/30/2016 12:00:00 AM,.net-intermediate+ sharepoint-intermediate,924,WPE,Web performance metrics,12/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,917,870,888
1029,.net-intermediate+ sharepoint-intermediate+.net-beginner+ sharepoint-beginner,4/30/2016 12:00:00 AM,.net-intermediate+ sharepoint-intermediate,923,WPE,Web performance metrics,12/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,916,870,888
